Total cashbook entries: 388

[0] ID: 01aeab4b-d903-465a-923f-d76e54899c62 | Date: 2026-03-18 | EntryType: ADJUSTMENT | D: 0 | C: 0 | BalAfter: 0.7 | ExtRef: null | ReqId: null | Status: ACCOUNTED | Desc: OPENING BALANCE (Reconciliation as of 2026-03-18)
[347] ID: b55c7d6a-2b0a-4c1f-99bc-887b2cb20ac7 | Date: 2026-06-03 | EntryType: DISBURSEMENT | D: 0 | C: 310 | BalAfter: 30344.37 | ExtRef: null | ReqId: 3567240f-51f5-40e9-87ae-ae8aca3bad52 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #3567240f
[348] ID: d2e9cd64-fa68-429a-831b-98f9a04fdc4f | Date: 2026-06-03 | EntryType: INFLOW | D: 671.72 | C: 0 | BalAfter: 31016.09 | ExtRef: 62fa47a6-0814-4a04-8af0-004e04387844 | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260603.1235.N05246
[349] ID: 9faebd40-3b72-4401-87ac-b57b7a52ce40 | Date: 2026-06-03 | EntryType: ADJUSTMENT | D: 0 | C: 6.72 | BalAfter: 31009.37 | ExtRef: 62fa47a6-0814-4a04-8af0-004e04387844-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[350] ID: f17410e9-4607-4258-a9fb-c9d7c5483a2b | Date: 2026-06-03 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 40908.36 | ExtRef: e9dfb8d0-1316-4690-92af-b63bccbdbc2a | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260603.1241.B11451
[351] ID: 07eec343-d841-4d78-a87c-9f6d26499353 | Date: 2026-06-03 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 40809.37 | ExtRef: e9dfb8d0-1316-4690-92af-b63bccbdbc2a-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[352] ID: b6057058-1938-4fe3-a350-0854fe377576 | Date: 2026-06-04 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 50708.36 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Second installment statutory payments | Ref: DEP-1780557955759-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[353] ID: 068f064b-c045-4f46-84cc-12c9107003a8 | Date: 2026-06-04 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 50609.37 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[354] ID: e820c678-736c-4ab6-bd80-fb189748bf32 | Date: 2026-06-04 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 60508.36 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Statutory payments, third installment | Ref: DEP-1780558170772-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[355] ID: 1cdbd843-0584-4030-90c7-5c1890ff497b | Date: 2026-06-04 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 60409.37 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[356] ID: 0f0c83f9-6c67-4f64-ba27-5012b05b08bc | Date: 2026-06-04 | EntryType: DISBURSEMENT | D: 0 | C: 310 | BalAfter: 60099.37 | ExtRef: null | ReqId: 0bdd9151-3d20-4686-9464-118a2c9d3a03 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #0bdd9151
[357] ID: 0bb2d1a5-ba3b-4976-a027-935be3991f09 | Date: 2026-06-04 | EntryType: DISBURSEMENT | D: 0 | C: 623 | BalAfter: 59476.37 | ExtRef: null | ReqId: 520cf683-0a1c-4691-bb2b-5aa62757d3c4 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #520cf683
[358] ID: bb44e343-0578-46df-9d59-f4454cb15add | Date: 2026-06-04 | EntryType: DISBURSEMENT | D: 0 | C: 1012 | BalAfter: 58464.37 | ExtRef: null | ReqId: 83f7b765-78b3-4bef-921e-b34170738b01 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #83f7b765
[359] ID: 631af982-da53-436d-875f-9f99702687bd | Date: 2026-06-04 | EntryType: DISBURSEMENT | D: 0 | C: 1012 | BalAfter: 57452.37 | ExtRef: null | ReqId: 422fa310-44f4-47fc-af3b-f1330f8b5f59 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #422fa310
[360] ID: 05386c32-0269-4882-8d1f-fe558fc66b3d | Date: 2026-06-04 | EntryType: DISBURSEMENT | D: 0 | C: 562 | BalAfter: 56890.37 | ExtRef: null | ReqId: 81e918a4-ccf6-446e-9146-b7c940769a28 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #81e918a4
[361] ID: 67d7f145-0ae2-4a8b-935e-5b4bb81ee9b6 | Date: 2026-06-04 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 66789.36 | ExtRef: 44e6f99c-f160-43f3-ac36-24d1457cc63b | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260604.0926.C78310
[362] ID: 262462fa-4ae4-46a7-85f7-8d65f020f6a4 | Date: 2026-06-04 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 66690.37 | ExtRef: 44e6f99c-f160-43f3-ac36-24d1457cc63b-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[363] ID: 8e52523a-2a0e-4e08-af50-e8d984a42a5b | Date: 2026-06-04 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 76589.36 | ExtRef: afe067b2-9cc9-4ebe-a4af-20a63fda9eed | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260604.0929.C78930
[364] ID: bb0c0451-c771-49f8-a510-2ce363731800 | Date: 2026-06-04 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 76490.37 | ExtRef: afe067b2-9cc9-4ebe-a4af-20a63fda9eed-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[365] ID: 23a0fc06-9e40-4049-af4f-4f2a100de58c | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 3108 | BalAfter: 73382.37 | ExtRef: null | ReqId: 2d5a3f55-175b-4bbb-86fa-89a54999c708 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #2d5a3f55
[366] ID: 5da6de07-103a-4713-866b-acceed82fba1 | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 3113 | BalAfter: 70269.37 | ExtRef: null | ReqId: 8382e5e5-c145-4bc3-bfb6-1a6ea743d5ad | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #8382e5e5
[367] ID: c83fd1fd-2cf1-4dfa-a624-76212ecc6882 | Date: 2026-06-05 | EntryType: INFLOW | D: 15000 | C: 0 | BalAfter: 0 | ExtRef: null | ReqId: null | Status: PENDING | Desc: PENDING_INTENT: Sports Project funds | Ref: DEP-1780650417010-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[368] ID: e9590020-0023-4cbf-98d9-a34632636693 | Date: 2026-06-05 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 80168.36 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Sports Project funds | Ref: DEP-1780650450959-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[369] ID: c018d0c8-4058-487b-b608-aa2d71d0f834 | Date: 2026-06-05 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 80069.37 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[370] ID: bd1ca051-d081-4ed0-9c95-525c8764af35 | Date: 2026-06-05 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 89968.36 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: Sports project funds | Ref: DEP-1780650631747-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[371] ID: 6d8233b6-db79-4b6e-b8c0-f7f0e82c0cff | Date: 2026-06-05 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 89869.37 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[372] ID: f12d0882-9ab3-4547-8e01-6482f7d2ca92 | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 3134 | BalAfter: 86735.37 | ExtRef: null | ReqId: 812dfccf-09ce-4022-87de-9a880ce5465e | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #812dfccf
[373] ID: eed61f67-4db9-4500-bcdc-bfa2768f46fa | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 210 | BalAfter: 86525.37 | ExtRef: null | ReqId: 52b10f4d-9144-4111-9d8b-6af178ab6ff4 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #52b10f4d
[374] ID: 51165511-a08c-4f66-8ca4-62ae21f47508 | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 210 | BalAfter: 86315.37 | ExtRef: null | ReqId: 956017a3-b32e-4fa0-86c4-7c51cd3e447d | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #956017a3
[375] ID: 2b6cd806-20b1-4c5d-8eec-265b42445b3b | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 316 | BalAfter: 85999.37 | ExtRef: null | ReqId: e6cf16bb-826e-4097-9ce8-41c03232de8e | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #e6cf16bb
[376] ID: 63a680ef-317a-44dc-ac55-422e5a614d51 | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 511 | BalAfter: 85488.37 | ExtRef: null | ReqId: d28a35a1-8a3b-402e-babd-e89662927c4a | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #d28a35a1
[377] ID: 08656d40-5f8d-4b7b-95d8-489aa4ed6c11 | Date: 2026-06-05 | EntryType: DISBURSEMENT | D: 0 | C: 7320 | BalAfter: 78168.37 | ExtRef: null | ReqId: 8e8099e1-3571-43e5-b6f8-dc52e289f66c | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #8e8099e1
[378] ID: 725507ed-982a-40aa-87ce-d2a81d117c2f | Date: 2026-06-05 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 88067.36 | ExtRef: 13401ba5-2f77-4024-94a7-1c772ec8cba2 | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260605.1107.K53025
[379] ID: 4a1b4302-6b37-4d36-b3f0-f7699f3e9862 | Date: 2026-06-05 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 87968.37 | ExtRef: 13401ba5-2f77-4024-94a7-1c772ec8cba2-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[380] ID: 9574976a-9ad8-4ae1-807b-b7d6e40308db | Date: 2026-06-05 | EntryType: INFLOW | D: 9898.99 | C: 0 | BalAfter: 97867.36 | ExtRef: 04fa8ec0-3ba4-4d41-a18a-e02a0ea1e60d | ReqId: null | Status: UNACCOUNTED | Desc: LILLIAN MUBIANA MP260605.1111.K53597
[381] ID: 760a9755-a4c2-48c6-b13d-9bbf335019d7 | Date: 2026-06-05 | EntryType: ADJUSTMENT | D: 0 | C: 98.99 | BalAfter: 97768.37 | ExtRef: 04fa8ec0-3ba4-4d41-a18a-e02a0ea1e60d-fee | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[382] ID: 681ebbda-dab0-4938-9348-252fd76f4463 | Date: 2026-06-06 | EntryType: DISBURSEMENT | D: 0 | C: 10020 | BalAfter: 87748.37 | ExtRef: null | ReqId: 097665a9-78d7-4d54-9837-5d18ed3eaf97 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #097665a9
[383] ID: e88dd191-c1d2-4a34-9235-f26a8c0a65de | Date: 2026-06-06 | EntryType: DISBURSEMENT | D: 0 | C: 511 | BalAfter: 87237.37 | ExtRef: null | ReqId: c1882bad-a83c-4741-99e5-bb19f077e429 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #c1882bad
[384] ID: 693c7cb5-a5b7-4d65-9861-fa74c69286e4 | Date: 2026-06-06 | EntryType: DISBURSEMENT | D: 0 | C: 862 | BalAfter: 86375.37 | ExtRef: null | ReqId: 26913ca6-df65-4f6e-b492-e6bb141eba69 | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #26913ca6
[385] ID: 51e6010a-f8b3-4174-8e3d-eadc46189d1b | Date: 2026-06-08 | EntryType: INFLOW | D: 313.13 | C: 0 | BalAfter: 86688.5 | ExtRef: DEP-1780898723143-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a | ReqId: null | Status: COMPLETED | Desc: Purchase of school uniform for Amon Makamo. | Ref: DEP-1780898723143-2af6bb1a-626c-474e-a9de-b9414967ddd0-e359c84e-b42b-4b0a-b422-a2074d87d83a
[386] ID: cdb4c2ea-d196-4e9d-b7b6-f8fdc9547bff | Date: 2026-06-08 | EntryType: ADJUSTMENT | D: 0 | C: 3.13 | BalAfter: 86685.37 | ExtRef: null | ReqId: null | Status: COMPLETED | Desc: MoneyWise Charge
[387] ID: 8ce9eb57-5c21-496b-9c68-1b9b629a38d2 | Date: 2026-06-08 | EntryType: DISBURSEMENT | D: 0 | C: 712 | BalAfter: 85973.37 | ExtRef: null | ReqId: c29f494e-a516-4495-8d77-ec3d5e94622a | Status: DISBURSED | Desc: MONEYWISE_WALLET disbursed for Requisition #c29f494e

Sum of Debits (Inflows/Inflow Adjustments): 764770.25
Sum of Credits (Outflows/Outflow Adjustments): 630367.58
Calculated Balance (Debits - Credits): 134402.67000000004
